source_npi,target_npi,sharedpats,community_id
3507288989,5265265905,2,60
3507288989,6367392282,2,60
3507288989,6470386877,2,60
3507288989,7161074004,3,60
0496819187,0629339256,2,36
0500436747,9940587011,2,117
9940587011,0483023734,2,117
9940587011,0500436747,2,117
9940587011,1075070883,3,117
9940587011,1329492401,3,117
9940587011,1814407609,2,117
9940587011,1827392625,2,117
9940587011,2389594485,5,117
9940587011,3395428710,2,117
9940587011,3430153342,2,117
9940587011,5216013446,2,117
9940587011,6527550959,2,117
9940587011,7654864227,2,117
9940587011,9165022139,3,117
9940587011,9953081402,2,117
0500966096,0566036692,2,118
0566036692,7236338922,2,118
0504950178,6502930399,2,98
0505465926,9979265126,2,105
0506756371,2645729022,2,18
0506756371,4345160771,2,18
0507534240,7183629035,2,61
0509571447,3798438647,2,119
0510819336,4068418389,2,37
4068418389,1117398893,2,37
4068418389,1794745522,2,37
4068418389,2714858750,2,37
4068418389,9857887350,2,37
0510860752,9584435722,2,120
0513936086,1973668724,2,30
0514888601,8723602196,2,11
0515834270,1973668724,2,30
0523718754,4201027287,2,25
4201027287,4558707729,2,
0524431244,0941734431,2,90
0524431244,7464436286,2,90
0524431244,7769703998,2,90
7769703998,1052105939,2,
7769703998,6502930399,2,
7769703998,7464436286,2,90
0524483663,1829699302,2,27
0524483663,5038386362,2,27
0525807440,3812065498,2,121
0527214273,6758921186,2,122
0533108241,8990806591,3,123
8990806591,0533108241,2,123
8990806591,0533908904,4,123
8990806591,0534078917,2,123
8990806591,0592266415,6,123
8990806591,0727480334,2,123
8990806591,0738789044,2,123
8990806591,0857443041,2,123
8990806591,1494603032,2,123
8990806591,1658318202,2,123
8990806591,1751295189,2,123
8990806591,1788256439,5,123
8990806591,1880927562,2,123
8990806591,1973668724,2,
8990806591,2677945966,2,123
8990806591,3044032446,2,123
8990806591,3162298441,2,123
8990806591,3436042328,4,123
8990806591,3539623862,4,123
8990806591,3568815385,2,123
8990806591,4123724626,4,123
8990806591,4196099096,2,123
8990806591,4612608358,2,123
8990806591,4622683168,2,123
8990806591,4812459514,2,123
8990806591,5051117900,2,123
8990806591,5407511524,9,123
8990806591,5449069331,2,123
8990806591,5733089738,2,123
8990806591,6323989688,7,123
8990806591,6461484104,2,123
8990806591,6547738558,5,123
8990806591,6778279056,2,123
8990806591,6842576622,2,123
8990806591,6998051072,20,123
8990806591,7250632707,2,123
8990806591,7293715936,2,123
8990806591,7428995499,2,123
8990806591,7788448374,2,123
8990806591,8102738022,4,123
8990806591,8200371068,2,123
8990806591,8367803738,2,123
8990806591,8509969756,2,123
8990806591,9083978709,3,123
8990806591,9916203338,2,123
8990806591,9926481446,2,123
0533908904,3539623862,2,123
0533908904,8990806591,3,123
0537460400,3960554378,2,124
0537460400,7456121727,2,124
3960554378,2773647808,2,124
3960554378,4523977630,2,124
3960554378,6334223712,2,124
7456121727,0610915069,2,124
7456121727,3960554378,3,124
0539095579,1103891158,2,80
1103891158,7498674512,2,80
0546986629,2356371024,2,125
0559071093,1973668724,2,
0559071093,2827371504,2,
0559071093,3246308347,2,112
0559071093,7183629035,2,
0561476965,4454103412,2,126
0561476965,7696620825,3,126
0561476965,9202884560,2,126
0561476965,9450300884,3,126
4454103412,0422465881,2,126
4454103412,7058697667,2,
7696620825,0561476965,2,126
7696620825,0676719924,2,
7696620825,5969342792,2,126
7696620825,9202884560,2,126
7696620825,9519737278,2,126
9202884560,0561476965,3,126
9202884560,2156881649,2,126
9202884560,2503159927,2,
9202884560,7696620825,6,126
9450300884,2052541087,2,
9450300884,2503159927,2,
9450300884,7696620825,2,126
0567465136,1033456526,3,19
0567823341,0714886864,2,127
0567823341,5816448584,2,127
0567823341,7391609655,2,127
0714886864,7391609655,2,127
0570322555,1052105939,2,91
0570593486,0329757128,2,89
0574229672,5182354475,2,128
0575408591,9112743785,2,129
0584266093,5734403746,2,115
0588528258,1973668724,2,30
0589194601,0963458368,2,130
0963458368,3011504413,2,130
0963458368,3806728350,2,
0963458368,5706496818,2,130
0963458368,8315714848,2,130
0592266415,0727480334,2,123
0592266415,2014500127,2,123
0592266415,5218881203,2,123
0592266415,6547738558,2,123
0592266415,6998051072,5,123
0592266415,8367803738,2,123
0592266415,8990806591,5,123
6547738558,8990806591,6,123
6998051072,0592266415,2,123
6998051072,3436042328,3,123
6998051072,4123724626,3,123
6998051072,4240767101,2,123
6998051072,6323989688,3,123
6998051072,8102738022,2,123
6998051072,8990806591,20,123
8367803738,8990806591,2,123
0597534250,0629339256,2,36
0597534250,8518738629,2,36
0599824423,4500691180,2,31
0602553953,4101025222,2,131
0610030922,5850133064,3,132
0610030922,7259684035,2,132
0610847180,1549659824,2,133
0613325415,6955475791,2,111
0614394085,1973668724,2,30
0618783646,1298826910,2,92
0620723623,0477989447,2,113
0620723623,3517371403,4,
0621482604,8143892459,2,134
0626258548,0289570745,2,83
0626258548,3070632165,2,83
0626996174,2199246172,2,49
0748172119,0629339256,2,36
0748172119,1949223467,2,36
0748172119,4345160771,2,
0748172119,6850887991,2,36
0800100235,0629339256,2,36
1374918279,1674168455,2,36
1949223467,0629339256,3,36
7486036143,0629339256,2,36
0630904073,2670932716,2,135
0630904073,9649414796,2,135
0637142682,9775197379,2,136
0642024316,5143753180,2,137
0648509325,2689606218,2,19
0650008768,0273348149,2,19
0650008768,1033456526,3,19
0650008768,3939643075,2,19
0650008768,3971749210,4,19
0650008768,6177688905,3,19
0650008768,8208965993,4,19
6177688905,0190950031,4,19
6177688905,1033456526,6,19
6177688905,1750678239,2,19
6177688905,1904416690,2,19
6177688905,3971749210,3,19
6177688905,4316764103,2,19
6177688905,5419361896,2,19
6177688905,5554544346,3,19
6177688905,7980412192,2,19
6177688905,8208965993,4,19
6177688905,9173226299,2,19
0650775195,0334535213,2,138
0652228068,1105545117,2,116
0652228068,1539244922,2,116
0652228068,1693176609,2,116
0652228068,2376617315,7,116
0652228068,2503159927,5,
0652228068,4406061742,4,116
0652228068,5119209492,2,
0652228068,5236393085,2,116
0652228068,5642024365,2,116
0652228068,5714012736,2,116
0652228068,6077889169,2,116
0652228068,7680302321,3,116
0652228068,8411898039,3,
0652228068,8454962534,3,116
0652228068,8795352619,2,116
1539244922,0652228068,2,116
1693176609,8454962534,2,116
2376617315,0652228068,4,116
2376617315,4406061742,2,116
2376617315,5714012736,2,116
2376617315,7680302321,3,116
2503159927,0652228068,9,
2503159927,0676719924,2,
2503159927,0888901330,8,
2503159927,1089892183,2,15
2503159927,1268845345,2,
2503159927,1848534533,2,
2503159927,1986817555,2,15
2503159927,2226752300,2,
2503159927,2462820318,2,
2503159927,2953462998,2,15
2503159927,3265059745,2,
2503159927,3462081739,2,15
2503159927,4081497189,2,
2503159927,4167648150,2,15
2503159927,4276416490,2,15
2503159927,4445485339,3,15
2503159927,4586144697,3,15
2503159927,4607323983,2,15
2503159927,4803853041,2,15
2503159927,5086646250,2,15
2503159927,5119209492,4,
2503159927,5232807060,2,
2503159927,5333645593,3,15
2503159927,5357539493,2,15
2503159927,5568329834,2,15
2503159927,5832405218,2,15
2503159927,5954709838,2,15
2503159927,6012390905,2,15
2503159927,6079817514,2,15
2503159927,6207630138,2,
2503159927,6735178188,2,15
2503159927,6938121661,2,15
2503159927,7055222232,2,
2503159927,7261748177,2,15
2503159927,7680302321,2,
2503159927,7696620825,3,
2503159927,7887864046,2,15
2503159927,7961400834,5,
2503159927,8142962296,2,
2503159927,8207899456,6,
2503159927,8411898039,14,15
2503159927,8437715502,4,
2503159927,8454962534,2,
2503159927,9011551271,9,
2503159927,9268936956,2,15
2503159927,9513237200,2,15
2503159927,9550005131,2,15
2503159927,9555415948,2,
2503159927,9689417229,2,15
5119209492,0652228068,2,
5119209492,4113397004,2,10
5119209492,5412570701,2,10
5119209492,7401957440,2,10
5714012736,0652228068,5,116
5714012736,2376617315,3,116
5714012736,4406061742,3,116
7680302321,0652228068,6,116
7680302321,2503159927,2,
7680302321,3411619325,2,116
7680302321,5714012736,2,116
8454962534,0652228068,2,116
8454962534,1499149511,2,
8454962534,1586461282,2,
8454962534,2181317304,3,
8454962534,2376617315,2,116
8454962534,2503159927,2,
8454962534,3330341504,2,116
8454962534,4238932940,2,116
8454962534,4276416490,2,
8454962534,6585316279,3,
8454962534,6747545179,2,116
8454962534,6955475791,6,
8454962534,7055222232,2,
8454962534,8207899456,4,
8454962534,8411898039,3,
8454962534,8631557825,2,
0660151020,2573270142,2,139
0660151020,6743157602,3,
0660151020,7041545816,2,139
0660151020,7378142008,3,139
2573270142,0660151020,2,139
0660737092,9369087157,2,117
9369087157,9940587011,2,117
0662341025,1586161540,2,140
1586161540,6461057479,3,140
0662853532,4234138286,3,141
0662853532,5262869650,2,141
0662853532,6743157602,2,
4234138286,0662853532,3,141
4234138286,1018931386,2,141
4234138286,1308336831,2,141
4234138286,1339988309,3,141
4234138286,1636516080,2,141
4234138286,2957238253,2,141
4234138286,3267022964,3,141
4234138286,3317945699,2,141
4234138286,3825623227,2,141
4234138286,5262869650,2,141
4234138286,6371945448,2,141
4234138286,7261858641,2,141
0670551043,2584638480,2,32
0670551043,3796478888,2,32
0670551043,4468897019,4,32
2584638480,3796478888,2,32
2584638480,4468897019,4,32
2584638480,7183629035,2,
2584638480,9454495538,2,32
3796478888,4468897019,4,32
3796478888,5464894126,2,32
0671275635,7073500522,2,142
0672515459,4969363624,2,143
4969363624,0934521952,2,143
4969363624,1013921588,2,143
4969363624,1210828182,3,143
4969363624,2745067753,2,143
0675341129,8990806591,2,123
1019338398,0067186570,2,19
1019338398,0190950031,2,19
1019338398,1033456526,3,19
1019338398,1168239657,2,19
1019338398,2976023127,3,19
1019338398,3971749210,3,19
1019338398,5554544346,2,19
1019338398,7980412192,2,19
1019338398,8208965993,2,19
0682792263,7299126417,2,144
0684069847,7616914970,2,145
0690879673,8232749531,2,98
8232749531,8815721705,2,98
0692144376,1118085171,2,29
0692688870,7267482032,2,146
0703267628,4624826458,2,131
4624826458,0602553953,2,131
4624826458,0876321667,2,131
4624826458,1256927425,2,131
4624826458,1679031929,2,131
4624826458,4101025222,4,131
4624826458,5468190557,2,131
0706621078,5029782939,2,147
0706621078,5335462775,2,147
0716343392,5038386362,3,27
9059626561,8233609296,2,114
0717378864,2357819086,2,148
0722354972,1281970637,2,96
0726028043,5111491524,3,3
0729576196,1856009276,2,41
0729576196,7259228209,3,41
0730636176,0888901330,2,
0737457285,6358886848,4,132
6358886848,0610030922,2,132
6358886848,0737457285,5,132
6358886848,0812020894,2,132
6358886848,2855300397,3,132
6358886848,3287478207,3,132
6358886848,3565091883,2,132
6358886848,7131030036,2,132
6358886848,7715392483,2,132
6358886848,8621229770,2,132
6358886848,9581107296,3,132
6358886848,9785950295,2,132
0740515990,5111491524,2,3
0741016120,8399822608,2,68
0741576045,3052935797,2,111
3052935797,1586461282,10,111
3052935797,1766088401,2,111
3052935797,2821513811,2,111
3052935797,3265059745,3,
3052935797,3709260297,2,111
3052935797,4241892609,2,111
3052935797,4566785071,2,111
3052935797,6585316279,2,
3052935797,6955475791,7,111
3052935797,8454962534,2,
0743438574,1033456526,2,19
0745619834,2484358033,2,49
0745619834,3733829210,2,49
0754523333,9572106669,2,149
0754867937,0204772293,2,150
0758988723,2181317304,2,84
0760449376,2159060036,3,151
0762153045,8411898039,2,15
0762153045,9979265126,2,
0762838335,9145578685,2,26
0769029809,3413094726,2,57
3413094726,8060838946,2,57
0774477870,4332659805,2,26
0781694679,2052541087,2,
0781694679,3436085211,2,152
0783712673,6052903246,2,1
6052903246,0244023800,3,1
6052903246,3459895119,2,1
6052903246,4345160771,2,
6052903246,5209044471,2,1
6052903246,5273125132,2,1
6052903246,8558886604,2,1
0785215474,4797502735,2,153
0785697052,0567823341,2,127
0785697052,7391609655,2,127
0787275303,7481398045,2,3
0794181824,7132269719,2,41
0795625607,3552796390,2,4
0795625607,4604273510,2,4
0797508732,5462681746,2,47
0797508732,7300029921,2,47
0802885332,9943567290,3,68
0804289598,9454495538,2,32
0806961884,0244023800,2,1
0806961884,3377073031,3,1
0808427148,2503159927,2,
0808427148,7055222232,3,64
0808427148,9011551271,2,
9011551271,0099308267,2,80
9011551271,0573070655,2,80
9011551271,0800658381,2,80
9011551271,0808427148,3,
9011551271,0888901330,2,
9011551271,0894506825,2,80
9011551271,1103891158,3,80
9011551271,1162890438,2,80
9011551271,1268845345,2,80
9011551271,1790956581,2,80
9011551271,2183794138,4,80
9011551271,2503159927,5,
9011551271,2811597885,2,80
9011551271,3635258178,2,80
9011551271,4102762939,2,80
9011551271,4118686092,2,80
9011551271,4711853617,2,80
9011551271,5742313114,2,80
9011551271,6444563244,2,80
9011551271,6940165612,2,80
9011551271,7003923378,2,80
9011551271,7055222232,2,
9011551271,8067551784,2,80
9011551271,8207899456,5,
9011551271,8381468973,2,80
9011551271,8411898039,5,
9011551271,8454962534,2,
9011551271,8877996293,2,80
0809230237,6449943387,2,154
0826639892,3128396404,2,70
0826642146,1634946094,3,
0826642146,9430538303,2,41
1634946094,1052105939,2,
1634946094,1745965197,2,57
9430538303,1052105939,2,
9430538303,2060197653,2,41
0829112553,4624826458,2,131
0829208158,2343465738,3,155
0829208158,6377545975,2,155
0829208158,8158386963,2,155
0829208158,8215522713,2,155
2343465738,0829208158,2,155
2343465738,2157517649,2,155
2343465738,3231982534,3,155
2343465738,6377545975,4,155
2343465738,8215522713,2,155
2343465738,8630704021,2,155
6377545975,2343465738,2,155
8215522713,0829208158,2,155
8215522713,6377545975,2,155
0831936128,0657641208,2,156
0832846836,7297337891,2,157
0838634381,3552796390,2,
0838634381,8155444621,2,106
8155444621,0929718353,2,106
8155444621,2866295111,2,
8155444621,2918675273,4,106
8155444621,3360484816,3,106
8155444621,3552796390,2,
8155444621,3896414439,2,106
8155444621,4582585075,2,106
8155444621,5111491524,2,
8155444621,5218143838,2,106
8155444621,5872770182,3,106
8155444621,6027867186,2,
8155444621,6168250123,3,106
8155444621,6363713315,2,106
0842848271,2188113426,2,32
0842848271,4468897019,2,32
0846548798,6249335709,2,112
6249335709,1973668724,2,
6249335709,2890864733,3,
6249335709,5238917751,3,112
0847250540,0888901330,2,
0847250540,5040521237,2,
0847250540,8411898039,2,15
0850020782,4695709601,2,158
0856898688,0479815821,3,103
0857081968,5423119112,2,159
0859577339,8807169738,2,20
8807169738,0859577339,2,20
8807169738,7692084543,2,20
0870578550,8437715502,2,10
8437715502,1848534533,3,10
8437715502,2805423952,2,10
8437715502,3095876375,2,10
8437715502,3410077902,2,10
8437715502,6400517703,2,10
8437715502,8941410262,2,10
0875059236,3517371403,2,43
0875059236,8491083321,2,43
0875951778,2188113426,2,32
0878300420,8411898039,2,15
0879904400,4332659805,4,26
1108556553,3450099646,2,
1108556553,3517371403,3,
1108556553,4334876935,2,72
1108556553,7234270729,2,72
1108556553,8698467005,2,
1108556553,9979265126,2,
1112729228,1103554266,3,43
1112729228,2534553638,2,43
1112729228,3287478207,2,
1112729228,3517371403,10,43
1112729228,4345160771,2,
1112729228,5088571149,2,43
1112729228,7403420888,3,43
1112729228,7911332267,2,
1112729228,8207899456,2,
1112729228,8237370698,2,43
1112729228,8988961846,2,43
1112729228,9830684675,2,43
1117051864,0888901330,2,
1117051864,1052105939,3,
1117051864,1145816003,2,160
1117051864,1846697685,2,160
1117051864,3494284494,3,160
1117051864,3517700961,2,160
1117051864,3981829636,12,160
1117051864,4091959378,2,160
1117051864,4219106530,2,160
1117051864,4345160771,6,
1117051864,5520894646,2,160
1117051864,5551681604,2,160
1117051864,5734403746,3,
1117051864,7421623215,2,160
1117051864,8207899456,2,
1117051864,8226092177,3,160
1117051864,8418154571,2,160
1117051864,9247274863,2,160
1117051864,9745875493,2,160
1117051864,9900572834,2,
1117051864,9947303654,4,160
1117051864,9979265126,3,
1248871950,1052105939,2,
1248871950,1256684163,2,
1248871950,7961400834,2,
1248871950,8207899456,2,
1248871950,8990806591,3,
1256684163,0888901330,7,
1256684163,1052105939,2,
1256684163,1620096677,2,161
1256684163,2052541087,3,
1256684163,2482194734,2,161
1256684163,2503159927,2,
1256684163,2866295111,2,
1256684163,3346519048,2,
1256684163,4332659805,3,
1256684163,5040521237,4,
1256684163,7183629035,2,
1256684163,8207899456,3,
1256684163,9003360549,2,161
1256684163,9979265126,2,
1528376444,0888901330,3,52
1528376444,3249836612,2,52
1528376444,8914246930,2,52
1620096677,2871168187,2,161
1916683578,3986765315,2,110
1916683578,5946141907,2,110
2015701254,1857980965,2,78
2015701254,9061820832,2,78
2241050583,0431020968,3,26
2241050583,0888901330,2,
2241050583,4187761146,2,26
2241050583,4332659805,8,26
2241050583,4950457408,2,26
2241050583,6412167747,2,26
2241050583,7475428021,2,26
2241050583,8791288974,3,26
2482526289,0888901330,8,
2482526289,0941734431,2,
2482526289,1627419782,3,
2482526289,2052541087,7,
2482526289,3136034330,2,164
2482526289,7932436492,2,164
2482526289,8184779038,2,164
2482526289,8207899456,2,
2482526289,8794949086,2,164
2482526289,9326109112,2,164
2482526289,9585461047,2,164
2482526289,9979265126,3,
2499851935,1052105939,2,
2499851935,1905406253,2,92
2499851935,7429561040,2,92
2580013965,5544813380,2,115
2715160578,2794077486,2,17
2715160578,4085672518,2,17
2715160578,4450832998,3,17
2715160578,6743157602,4,17
2715160578,8090450855,2,17
2715160578,8311687785,2,17
2715160578,8456735214,2,17
2715160578,8503105956,2,17
2763246811,4935046976,3,165
3249836612,8983812154,2,52
3256619602,0329757128,2,
3256619602,1052105939,2,
3256619602,1256684163,2,
3256619602,1298826910,3,92
3256619602,2499851935,2,92
3256619602,9979265126,3,
3391544834,1117051864,2,
3981829636,0759355589,2,160
3981829636,0888901330,2,
3981829636,1077426146,2,160
3981829636,1117051864,4,160
3981829636,2536581029,4,160
3981829636,4345160771,2,
3981829636,6129187054,2,160
3981829636,7058697667,2,
3981829636,7961400834,2,
4315939137,0780829573,2,17
4315939137,0920013814,2,17
4315939137,3128396404,3,
4315939137,3823649577,2,17
4315939137,4085672518,3,17
4315939137,6743157602,2,17
4315939137,7872369581,2,17
4315939137,8207899456,2,
4334876935,3517371403,2,
4450832998,2715160578,2,17
4450832998,2835367565,2,17
4450832998,6743157602,2,17
