npi,pagerank,indegree,outdegree,community_id,doctor_self_pats,total_pats_in_community,total_doctors_in_community,total_links_in_community
0001053861,5.4835346227487394e-05,0.0,1.0,1,3,279,73,120
6723481261,0.0007556492363079968,16.0,4.0,1,52,279,73,120
0003344500,6.713917627880996e-05,1.0,1.0,2,2,583,89,361
5554544346,0.00044062417625483904,16.0,21.0,2,50,583,89,361
0007369113,0.00018800691697842028,6.0,4.0,3,4,142,55,207
2499851935,0.0015393286346275063,45.0,49.0,3,25,142,55,207
5040521237,0.0027568689725930456,74.0,79.0,4,209,361,78,155
6502930399,0.0034941401854468187,111.0,112.0,5,262,383,37,42
7961400834,0.004263138833544812,130.0,104.0,6,383,530,36,46
0008234489,5.4835346227487394e-05,0.0,2.0,7,3,549,135,263
3559353968,0.0005511195148967967,12.0,4.0,7,14,549,135,263
3840762080,0.00028964467072457075,7.0,7.0,7,3,549,135,263
0009220759,0.00010271564844685171,2.0,2.0,8,2,467,43,51
0676719924,0.0008216914488676294,28.0,17.0,9,118,221,26,43
4738818232,0.0002725072722171062,7.0,3.0,8,3,467,43,51
0011222535,0.00045514551553628836,10.0,4.0,10,7,95,15,55
6708745102,0.0005254627444795533,10.0,0.0,10,3,95,15,55
6786469349,0.0002757767503585572,7.0,18.0,10,7,95,15,55
8046226891,0.0002644481915971802,8.0,4.0,10,4,95,15,55
9845708803,0.0004822276442198105,13.0,2.0,10,5,95,15,55
0013330034,5.4835346227487394e-05,0.0,1.0,11,3,91,13,12
9762148833,0.0005201137584291414,18.0,11.0,11,45,91,13,12
0013350910,0.00019340030400783576,8.0,18.0,12,6,90,49,208
1722110757,0.0012143417134561384,10.0,4.0,12,3,90,49,208
1855174239,0.0002606838863715524,9.0,4.0,12,5,90,49,208
2319138512,8.040367949966329e-05,3.0,4.0,12,4,90,49,208
2395718238,0.0008385586531596391,11.0,0.0,12,3,90,49,208
2452955093,0.00013968694771529568,6.0,1.0,12,2,90,49,208
2953041346,0.0002194755399305777,9.0,1.0,12,2,90,49,208
4378560471,0.0001282332287627535,3.0,0.0,12,3,90,49,208
4454103412,0.0003089372979925684,14.0,25.0,12,18,90,49,208
4508594421,0.00010990111873361249,5.0,1.0,12,5,90,49,208
4672127405,0.00027503192726680773,14.0,19.0,12,7,90,49,208
5345606443,0.00026674449155516785,10.0,5.0,12,8,90,49,208
5866610461,0.00017392653727636324,8.0,0.0,12,2,90,49,208
6594270945,0.00012576973983388678,5.0,8.0,12,5,90,49,208
7107115698,6.985260250857128e-05,2.0,2.0,12,2,90,49,208
7786971911,7.455985058817637e-05,2.0,0.0,12,2,90,49,208
8902854299,0.0002763968795025915,12.0,10.0,12,7,90,49,208
8911541760,0.0011054865303527337,28.0,1.0,12,4,90,49,208
9253986151,9.203367446195001e-05,3.0,0.0,12,2,90,49,208
0018037618,0.0003206152581208528,1.0,1.0,13,4,7,2,2
1854391923,0.0003206152581208528,1.0,1.0,13,5,7,2,2
0020023859,5.4835346227487394e-05,0.0,2.0,14,6,382,100,300
3454080118,0.00014898793843742678,3.0,0.0,14,4,382,100,300
4332659805,0.003774145753756861,85.0,62.0,14,162,382,100,300
0020663231,5.4835346227487394e-05,0.0,1.0,7,3,549,135,263
7585311702,0.00010158597751938291,1.0,1.0,7,4,549,135,263
0027409610,5.4835346227487394e-05,0.0,1.0,15,3,100,56,195
1916403571,0.0002127575697814186,4.0,0.0,15,6,100,56,195
0029881154,5.4835346227487394e-05,0.0,1.0,16,6,283,20,20
5554267915,0.002131970795233894,58.0,69.0,16,228,283,20,20
0032016756,0.00019952552481927879,5.0,15.0,17,20,43,27,51
1073195688,0.00019695267627536825,5.0,0.0,17,2,43,27,51
1810939522,0.000177971879322874,4.0,3.0,18,7,294,46,70
1891348325,6.619973564712844e-05,1.0,0.0,17,2,43,27,51
2295839699,8.178327941109361e-05,2.0,1.0,17,3,43,27,51
4415281831,8.694450426825851e-05,2.0,0.0,17,3,43,27,51
5327872967,0.00010787582934488779,4.0,1.0,17,3,43,27,51
7099156666,0.00010623848994918847,4.0,1.0,17,2,43,27,51
7224738787,0.000152989121241084,5.0,0.0,17,4,43,27,51
7288335467,6.619973564712844e-05,1.0,10.0,17,3,43,27,51
7374350287,0.0002921398162291865,6.0,0.0,17,6,43,27,51
7401181783,6.619973564712844e-05,1.0,0.0,17,4,43,27,51
7854112967,8.95750512930762e-05,2.0,1.0,17,3,43,27,51
8326040393,7.184931387670999e-05,2.0,3.0,17,3,43,27,51
9019522293,6.619973564712844e-05,1.0,0.0,17,2,43,27,51
9390845018,0.00010787582934488777,4.0,1.0,17,2,43,27,51
0038180756,0.000448977166083874,2.0,1.0,19,2,3,3,3
0594418440,0.000458033262051197,1.0,1.0,19,2,3,3,3
0038565104,5.4835346227487394e-05,0.0,1.0,6,4,530,36,46
1620096677,0.00025137369476306977,6.0,0.0,6,7,530,36,46
0039312113,9.461538035652575e-05,1.0,2.0,20,4,279,61,167
1504077679,0.00039035776758485384,8.0,2.0,20,8,279,61,167
4468897019,0.0018744761161600533,40.0,40.0,20,68,279,61,167
0039334330,9.727985405978771e-05,1.0,8.0,15,2,100,56,195
2046416230,0.0008511971406977616,16.0,8.0,15,3,100,56,195
5203428899,0.0005743138209584437,10.0,3.0,15,2,100,56,195
5403533589,0.0004175410902807936,10.0,19.0,15,7,100,56,195
5527655168,0.0007578354993441148,15.0,15.0,15,11,100,56,195
7955454931,0.0009388648500942855,12.0,9.0,15,6,100,56,195
8314527239,0.0008268056863459094,17.0,12.0,15,10,100,56,195
8454379848,0.0006524465240139504,11.0,5.0,15,4,100,56,195
9487679348,0.0005322672980222044,15.0,8.0,15,6,100,56,195
0041708942,5.4835346227487394e-05,0.0,2.0,21,4,225,26,32
7058697667,0.0015191236434687011,46.0,36.0,21,135,225,26,32
7587868155,0.0009099831518681928,27.0,21.0,7,57,549,135,263
0041934550,7.96273896159745e-05,1.0,2.0,22,2,500,61,114
3552796390,0.005423290290138043,147.0,168.0,23,310,535,70,101
7481398045,0.0025995078546558422,85.0,89.0,22,219,500,61,114
0042497139,5.4835346227487394e-05,0.0,3.0,4,5,361,78,155
3136034330,0.00030806428241379345,5.0,1.0,4,8,361,78,155
9624811861,0.00022152165819245474,6.0,4.0,4,18,361,78,155
0042956588,5.4835346227487394e-05,0.0,4.0,24,2,116,51,134
1916683578,0.0007674706447987168,14.0,12.0,24,28,116,51,134
5423059130,0.00012094773331982302,2.0,2.0,24,3,116,51,134
6813502645,0.0005884667806987111,12.0,5.0,24,5,116,51,134
8880882541,0.0004535764288000945,9.0,6.0,24,10,116,51,134
0057228622,5.4835346227487394e-05,0.0,1.0,7,2,549,135,263
9194262320,0.00012726170795680932,2.0,0.0,7,2,549,135,263
0058105397,0.00022978026307862124,7.0,3.0,15,3,100,56,195
0087185949,0.00025194081590829723,7.0,5.0,15,4,100,56,195
3029172640,0.0004355197176465261,10.0,2.0,15,5,100,56,195
0061542830,0.0003337737420659195,4.0,1.0,25,2,348,105,268
3981829636,0.0022887475717607805,31.0,20.0,25,18,348,105,268
0066576833,0.0005819901273780708,18.0,4.0,26,15,368,90,180
0895628808,0.00035881283058355204,6.0,1.0,26,9,368,90,180
3747656594,0.0010928436724580409,21.0,25.0,26,36,368,90,180
4085672518,0.001713500158390094,54.0,64.0,26,74,368,90,180
6743157602,0.004169969487503819,108.0,100.0,26,171,368,90,180
0067186570,0.00028723705903770065,7.0,9.0,2,15,583,89,361
0190950031,0.0006059878360445969,21.0,28.0,2,38,583,89,361
1019338398,0.0006732098725392294,22.0,15.0,2,41,583,89,361
1033456526,0.0012690881336610265,37.0,36.0,2,127,583,89,361
2976023127,0.0006730067757653715,26.0,12.0,2,38,583,89,361
3971749210,0.0004983825801135607,19.0,16.0,2,33,583,89,361
6177688905,0.0005424605976661213,21.0,18.0,2,36,583,89,361
8083453344,0.00029703463642305396,11.0,9.0,2,11,583,89,361
8208965993,0.0006194472980118726,23.0,43.0,2,51,583,89,361
0067454809,5.4835346227487394e-05,0.0,3.0,27,6,333,60,127
0694961734,0.00010044635087057022,2.0,0.0,27,2,333,60,127
1494603032,0.00011716952128334809,3.0,2.0,27,11,333,60,127
4160954823,7.041888999145257e-05,1.0,2.0,27,3,333,60,127
0067661288,5.4835346227487394e-05,0.0,3.0,28,4,7,5,6
3952378464,9.379420563740033e-05,2.0,1.0,28,4,7,5,6
5368494626,0.00017380556309514532,3.0,0.0,28,2,7,5,6
7382408751,7.041888999145257e-05,1.0,0.0,28,3,7,5,6
0070564053,0.00028659710540934286,2.0,2.0,29,5,200,46,79
2499514433,0.00017801807911709496,1.0,0.0,29,3,200,46,79
2835110166,0.00017801807911709496,1.0,0.0,29,2,200,46,79
0071137222,5.4835346227487394e-05,0.0,2.0,23,2,535,70,101
2989467602,0.0008567195082258431,23.0,17.0,30,12,247,58,268
0074962787,5.4835346227487394e-05,0.0,1.0,31,2,4,3,2
7207624920,0.00010158597751938291,1.0,1.0,31,4,4,3,2
7255740569,0.00022885898878839586,7.0,2.0,15,5,100,56,195
9500713515,0.00012155489544752713,4.0,6.0,15,4,100,56,195
0087270699,0.00016418616457154184,6.0,4.0,14,10,382,100,300
0431020968,0.0006530104910591632,17.0,19.0,14,24,382,100,300
1756767040,0.0002042645817264969,6.0,6.0,14,6,382,100,300
4919655041,0.0007483844499476777,12.0,0.0,14,10,382,100,300
6067729823,0.0001483169946325269,5.0,0.0,14,4,382,100,300
0088810260,0.00015839210160667746,3.0,2.0,32,2,319,62,149
1220277655,0.0002750995910004532,7.0,7.0,32,7,319,62,149
9568991204,0.00022612855957627974,4.0,0.0,32,7,319,62,149
0093118832,0.00016008605205642692,5.0,6.0,33,2,251,50,268
5859830382,0.0006356066590528691,27.0,27.0,33,27,251,50,268
8077073780,0.0007362940973843257,25.0,28.0,33,36,251,50,268
8461982462,0.0006585629913464275,27.0,24.0,33,43,251,50,268
8572020678,0.0006116426376542321,25.0,30.0,33,22,251,50,268
8710318514,0.0006062446650685097,22.0,22.0,33,33,251,50,268
0095038400,5.4835346227487394e-05,0.0,1.0,23,3,535,70,101
0097562559,9.461538035652575e-05,1.0,12.0,20,15,279,61,167
0221840958,0.002256882366277665,63.0,62.0,34,105,405,73,292
1359223230,0.00013615939675664157,3.0,0.0,20,2,279,61,167
1973668724,0.006510885141609747,164.0,156.0,35,376,676,92,183
3134566076,0.0008689866223475549,26.0,22.0,20,51,279,61,167
3790372393,0.0001636426839911907,4.0,1.0,20,3,279,61,167
5203499768,0.0001636426839911907,4.0,2.0,20,6,279,61,167
5470633881,0.00017883345012640228,4.0,3.0,20,7,279,61,167
6078897577,0.000739658045041606,21.0,10.0,36,21,334,45,106
8340644090,0.00023859916249469496,6.0,7.0,20,12,279,61,167
9190546711,0.0001549872303956831,3.0,3.0,20,12,279,61,167
9454495538,0.000789555360366373,21.0,21.0,20,50,279,61,167
0103734089,9.503179900893595e-05,1.0,2.0,1,9,279,73,120
1108556553,0.00038381398244728774,8.0,8.0,1,39,279,73,120
1470319168,9.551250063276077e-05,1.0,1.0,1,7,279,73,120
0103850882,0.000191237089986685,8.0,9.0,37,4,34,25,62
0970182750,0.0002523681329979266,6.0,0.0,37,2,34,25,62
1525065723,0.00010363370100639475,4.0,6.0,37,2,34,25,62
3256619602,0.0007581523845283238,33.0,32.0,3,23,142,55,207
4424979940,0.00024811179726492077,11.0,0.0,37,3,34,25,62
4616731547,0.0001310082214719401,6.0,0.0,37,2,34,25,62
5591848122,0.0001252386576833592,4.0,1.0,37,2,34,25,62
8045687068,0.00010256195264780231,4.0,0.0,37,2,34,25,62
8595670851,0.00014453522560978335,5.0,0.0,37,2,34,25,62
9253580392,0.00011837563062959235,5.0,8.0,37,3,34,25,62
0107817142,0.00011716952128334809,2.0,1.0,38,10,17,6,6
0124225426,0.00015480313938474207,1.0,0.0,38,5,17,6,6
0111489520,5.4835346227487394e-05,0.0,1.0,39,5,5,2,1
4101353690,0.00010158597751938291,1.0,0.0,39,2,5,2,1
0117398105,5.4835346227487394e-05,0.0,2.0,40,2,86,26,48
3041014398,0.00014966948881224983,3.0,0.0,40,2,86,26,48
4387239033,0.0004824438890945662,12.0,7.0,40,20,86,26,48
0118199172,9.760897566492594e-05,1.0,1.0,41,6,447,78,229
8399822608,0.0021160844221375036,48.0,42.0,41,121,447,78,229
0118682021,0.00019213224312684087,5.0,4.0,26,15,368,90,180
3929704774,0.00027589328324242234,5.0,0.0,26,2,368,90,180
0119641749,5.4835346227487394e-05,0.0,4.0,1,2,279,73,120
5063678144,6.652300405046127e-05,1.0,2.0,1,3,279,73,120
6181579207,9.488742862128645e-05,2.0,0.0,1,4,279,73,120
7412675207,0.00017703971806707532,3.0,0.0,1,3,279,73,120
9055579080,0.00027558828982605,7.0,0.0,1,3,279,73,120
0122707598,0.00010042538755851782,2.0,1.0,42,2,81,55,159
8348697818,0.00026130005334612104,5.0,0.0,42,2,81,55,159
0122944806,0.00012608917180441007,4.0,3.0,43,3,191,40,74
0230868356,0.00014335991126708308,3.0,1.0,43,5,191,40,74
5216829937,0.000856584725332497,13.0,18.0,43,30,191,40,74
7414761212,0.00023298005628010754,8.0,0.0,43,10,191,40,74
0123829446,5.4835346227487394e-05,0.0,2.0,7,2,549,135,263
3128638734,0.00021107246660034276,3.0,3.0,7,3,549,135,263
9184282980,0.00011375574622205938,2.0,1.0,7,2,549,135,263
0123873325,0.00020377044963932066,4.0,2.0,44,5,250,47,83
1784573273,0.00029429404272912884,5.0,7.0,44,16,250,47,83
3806728350,0.0012944302293356822,20.0,20.0,44,86,250,47,83
0124450587,5.4835346227487394e-05,0.0,1.0,45,6,425,37,43
0498878877,0.00020431528053704726,5.0,0.0,45,2,425,37,43
0129319513,5.4835346227487394e-05,0.0,2.0,46,2,150,44,159
4255746572,0.0003085178259666597,8.0,4.0,46,13,150,44,159
9387254202,0.0010751369474997635,30.0,35.0,46,75,150,44,159
0131318229,5.4835346227487394e-05,0.0,1.0,26,4,368,90,180
0131658623,5.4835346227487394e-05,0.0,1.0,12,2,90,49,208
0133850179,0.00023408996057979205,9.0,7.0,3,8,142,55,207
0329757128,0.0030222249570110785,103.0,176.0,47,304,349,24,28
1052105939,0.006520355891697166,191.0,134.0,45,372,425,37,43
1905406253,0.0001279361490046219,4.0,3.0,3,5,142,55,207
2052541087,0.0036319472552193734,114.0,145.0,8,413,467,43,51
3027261795,8.334431345424263e-05,1.0,0.0,3,3,142,55,207
0136837568,0.000264339001084094,7.0,6.0,34,13,405,73,292
0359745552,0.0006725497614516292,22.0,27.0,34,27,405,73,292
2649230110,0.0003036309537567184,8.0,2.0,34,3,405,73,292
4931496868,0.0006362813648271616,16.0,11.0,34,15,405,73,292
6352052318,0.00047074494043909166,9.0,2.0,34,5,405,73,292
0138445380,0.0008304185476054857,4.0,1.0,9,5,221,26,43
7518162996,0.0008717093500210664,6.0,1.0,9,16,221,26,43
0139652840,7.821066187343515e-05,1.0,1.0,48,2,5,3,3
7315341283,0.00014491772886484039,2.0,0.0,48,2,5,3,3
0141792921,5.4835346227487394e-05,0.0,6.0,49,2,73,30,57
3307303718,0.00016334769941222192,5.0,2.0,49,2,73,30,57
6613240235,0.0001750353572351958,6.0,2.0,49,4,73,30,57
6784077806,0.00020577321026116565,7.0,4.0,49,6,73,30,57
8054210090,0.0004445157668991965,10.0,0.0,49,4,73,30,57
8752229901,8.988257636022785e-05,2.0,5.0,49,3,73,30,57
9858313123,0.0004749067856191216,12.0,4.0,49,5,73,30,57
0152053847,0.00036577867287273993,13.0,9.0,50,8,183,49,207
0857081968,0.00041868265471532555,11.0,5.0,50,7,183,49,207
1216443410,0.0008387464525082147,26.0,25.0,50,26,183,49,207
1795391609,0.00012283280140364133,3.0,0.0,50,2,183,49,207
3263393241,0.00043849761143975905,15.0,13.0,50,11,183,49,207
4494736550,0.0007084017278242723,23.0,17.0,50,15,183,49,207
5489812556,0.0014229657756402976,21.0,15.0,50,15,183,49,207
8013017860,0.0006492258146298759,13.0,1.0,50,5,183,49,207
9384820819,0.0005340420561617568,21.0,17.0,50,18,183,49,207
0154667185,5.4835346227487394e-05,0.0,1.0,41,3,447,78,229
0158048072,5.4835346227487394e-05,0.0,1.0,51,2,3,2,1
1288399925,0.00010158597751938291,1.0,0.0,51,3,3,2,1
0158446590,5.4835346227487394e-05,0.0,2.0,4,5,361,78,155
3635436214,0.000174446171461837,4.0,7.0,4,4,361,78,155
0162137630,0.0005073603173532998,14.0,11.0,52,20,683,87,389
0250584036,0.0009705928691083268,32.0,34.0,52,66,683,87,389
2199246172,0.0006481150955656727,24.0,20.0,52,51,683,87,389
2262084899,0.0002738590852053189,10.0,9.0,52,17,683,87,389
2484358033,0.0010952624549915538,40.0,35.0,52,53,683,87,389
5111491524,0.0022076137198493747,69.0,63.0,22,116,500,61,114
6027867186,0.0023502830922997675,66.0,52.0,52,118,683,87,389
7746133146,0.0001685266183112122,4.0,2.0,52,8,683,87,389
8565171318,0.00017205900678129662,4.0,12.0,52,13,683,87,389
8577055329,9.39005890862352e-05,1.0,7.0,52,3,683,87,389
9127235965,0.0005414526762188719,18.0,32.0,52,43,683,87,389
0162203857,9.016584995630213e-05,1.0,1.0,35,2,676,92,183
3123409926,0.00016675782983494465,2.0,0.0,35,2,676,92,183
0163143468,5.4835346227487394e-05,0.0,1.0,42,2,81,55,159
7279942746,0.0017463122813658788,23.0,26.0,42,15,81,55,159
0167155527,7.041888999145257e-05,1.0,2.0,53,2,12,15,21
2866067557,0.00025540158480987337,3.0,0.0,53,2,12,15,21
6640005002,0.00018155313432338246,6.0,1.0,53,3,12,15,21
0173367597,6.782948485874741e-05,1.0,2.0,54,3,177,85,299
1312721330,0.0004222078954124841,12.0,6.0,54,6,177,85,299
8302896771,0.0002514768364965944,5.0,3.0,54,9,177,85,299
0175552899,8.114169593378335e-05,1.0,2.0,32,3,319,62,149
0685838354,0.00018392082221267936,4.0,0.0,32,2,319,62,149
6334249086,0.0005383030869608065,16.0,6.0,32,9,319,62,149
0179834911,6.652300405046127e-05,1.0,1.0,55,6,38,13,15
5005205657,0.00023641583110408165,6.0,6.0,55,20,38,13,15
0184940435,0.00016170943405189234,4.0,1.0,23,3,535,70,101
0185007174,5.4835346227487394e-05,0.0,1.0,56,2,136,26,58
2753124625,0.0003994322194376537,10.0,0.0,56,3,136,26,58
0187488725,6.666590812194671e-05,1.0,1.0,24,2,116,51,134
9061820832,0.00023710459264959392,6.0,3.0,24,10,116,51,134
0187703613,5.4835346227487394e-05,0.0,1.0,57,2,18,15,35
2292159061,0.00024397600342240808,5.0,1.0,57,4,18,15,35
0188398338,0.00018418964312559338,5.0,1.0,58,2,17,19,49
9090508976,0.0004703589224484573,11.0,4.0,58,4,17,19,49
0190368523,7.197582102535223e-05,2.0,1.0,59,2,75,43,123
0131980511,0.00018444288250536972,5.0,0.0,59,3,75,43,123
0138713033,7.331925680723424e-05,1.0,0.0,2,2,583,89,361
0650008768,0.0004305825552325479,15.0,19.0,2,41,583,89,361
1837147549,0.00013364915021099025,4.0,0.0,2,8,583,89,361
3265059745,0.0015070026035329208,56.0,62.0,60,214,281,31,48
3376327531,0.00016953262302699885,4.0,0.0,2,5,583,89,361
3939643075,0.00046777092482948426,13.0,19.0,2,25,583,89,361
4316764103,0.0001768970855818775,5.0,6.0,2,10,583,89,361
4700824974,0.00011136328365625811,3.0,2.0,2,5,583,89,361
5252129288,8.562308685855681e-05,2.0,0.0,2,4,583,89,361
5907235013,0.0002554838581885087,10.0,14.0,2,17,583,89,361
6034231868,0.0002632632157030728,9.0,5.0,2,16,583,89,361
6294490716,8.562308685855681e-05,2.0,0.0,2,2,583,89,361
7414377409,8.562308685855681e-05,2.0,0.0,2,6,583,89,361
7690855207,0.00013099934376861896,3.0,3.0,2,11,583,89,361
8207899456,0.005327375175430967,175.0,212.0,61,547,635,56,68
8973764464,0.00015864325438769825,3.0,6.0,2,9,583,89,361
9036921871,0.00012445888177960778,3.0,0.0,2,3,583,89,361
9556243852,0.00025740422961044495,7.0,0.0,2,2,583,89,361
9812716291,8.445323095318793e-05,2.0,0.0,2,16,583,89,361
0192236635,5.4835346227487394e-05,0.0,1.0,62,2,304,33,58
5038386362,0.001621864803986228,49.0,60.0,62,234,304,33,58
0200422257,5.4835346227487394e-05,0.0,1.0,25,3,348,105,268
7503543937,0.00017154886484890564,4.0,2.0,25,11,348,105,268
0200686776,5.4835346227487394e-05,0.0,3.0,15,3,100,56,195
4507973545,0.00018923313499533614,6.0,5.0,15,8,100,56,195
5402992630,0.0005783669896139556,13.0,1.0,15,5,100,56,195
0202259501,5.4835346227487394e-05,0.0,2.0,29,13,200,46,79
1627419782,0.000284721534278094,8.0,7.0,29,28,200,46,79
1655358016,0.00016500786241468966,3.0,0.0,29,6,200,46,79
0204869388,5.4835346227487394e-05,0.0,2.0,63,4,49,12,15
0435435581,7.821066187343515e-05,1.0,1.0,63,3,49,12,15
4896709585,0.00015815315335727668,3.0,4.0,63,9,49,12,15
0207011802,5.4835346227487394e-05,0.0,1.0,64,4,51,37,100
6158677048,0.0005475036248019922,17.0,1.0,64,6,51,37,100
0209271154,5.4835346227487394e-05,0.0,4.0,65,2,491,113,385
0479815821,0.0041480333819304245,96.0,90.0,65,195,491,113,385
2411040273,0.00010574558126351112,2.0,1.0,65,2,491,113,385
2631975427,6.652300405046127e-05,1.0,1.0,65,2,491,113,385
4304501155,6.652300405046127e-05,1.0,0.0,65,2,491,113,385
0210632566,0.0003696505952695796,7.0,4.0,4,3,361,78,155
2629451213,0.0001335583768549897,1.0,2.0,4,2,361,78,155
6136129729,0.0002415051520282799,4.0,4.0,4,7,361,78,155
6958222965,0.0003547169903569084,11.0,3.0,4,4,361,78,155
0210760352,5.4835346227487394e-05,0.0,9.0,32,2,319,62,149
1117699137,6.002986081547578e-05,1.0,0.0,32,8,319,62,149
1363661010,7.744671486844812e-05,2.0,2.0,32,2,319,62,149
2866295111,0.0034743769605827045,114.0,138.0,66,340,453,52,68
2938717381,0.0001454985986598794,4.0,4.0,32,3,319,62,149
3450099646,0.0004969469056836233,13.0,17.0,41,49,447,78,229
3862891841,6.002986081547578e-05,1.0,1.0,32,2,319,62,149
6207630138,0.0013477049325874306,51.0,66.0,32,156,319,62,149
8502082674,7.744671486844812e-05,2.0,2.0,32,2,319,62,149
0214402210,5.4835346227487394e-05,0.0,25.0,64,9,51,37,100
0665403898,0.0002654084614788012,10.0,1.0,64,4,51,37,100
0669250773,9.216096667906286e-05,4.0,3.0,64,3,51,37,100
0751633416,0.00012635760090909512,5.0,19.0,64,7,51,37,100
0941734431,0.0035409632657662326,104.0,122.0,67,336,447,53,72
1299324558,0.00015208521837375036,7.0,1.0,64,5,51,37,100
1384150470,8.499081695564757e-05,3.0,4.0,64,2,51,37,100
1923053968,0.00023833523799884326,8.0,3.0,64,6,51,37,100
2741912921,0.00010379522861510136,3.0,7.0,64,6,51,37,100
3346519048,0.0024790394701024107,67.0,67.0,68,214,332,39,71
3818959092,0.00010379522861510136,3.0,12.0,64,4,51,37,100
3933306324,7.130391135233899e-05,2.0,4.0,64,3,51,37,100
5039132244,8.499081695564757e-05,3.0,4.0,64,3,51,37,100
5269593529,0.00010379522861510136,3.0,2.0,64,4,51,37,100
6085839562,0.00012253562884319155,5.0,0.0,64,2,51,37,100
6104072335,0.00018093598301354463,8.0,2.0,64,2,51,37,100
6208392086,0.000689004397338359,13.0,0.0,64,2,51,37,100
6212594595,7.130391135233899e-05,2.0,2.0,64,3,51,37,100
7577131580,0.000192653034106914,6.0,12.0,64,9,51,37,100
7609903429,5.670537147916321e-05,1.0,0.0,64,3,51,37,100
8283066264,0.00010168183124391767,4.0,1.0,64,2,51,37,100
8475372231,6.237509572382275e-05,2.0,1.0,64,4,51,37,100
9227802547,0.00010168183124391767,4.0,1.0,64,3,51,37,100
0216786834,0.000264717289911856,7.0,3.0,11,10,91,13,12
0280149151,0.0003621611648608518,10.0,21.0,34,10,405,73,292
0842848271,0.00015725546855362783,3.0,9.0,20,11,279,61,167
0956135881,0.00016303938659112884,5.0,0.0,34,2,405,73,292
1059346688,0.00023129296879057537,4.0,6.0,34,17,405,73,292
1418426214,0.0004425208547830404,13.0,13.0,34,8,405,73,292
2119170363,8.559293314615147e-05,1.0,2.0,34,2,405,73,292
2121452760,0.00014277657988912327,3.0,4.0,34,8,405,73,292
2188113426,0.0006935806442680943,18.0,16.0,20,36,279,61,167
2962952197,0.0006637015173719786,17.0,12.0,36,16,334,45,106
3100143779,0.0005601761143629387,16.0,14.0,34,11,405,73,292
3149950608,0.0004227920432214307,12.0,10.0,34,21,405,73,292
3219543510,0.00016696337944919093,4.0,8.0,34,3,405,73,292
3316190738,0.0002737595782784325,7.0,5.0,34,9,405,73,292
3334477391,0.00012684674163541845,2.0,0.0,34,6,405,73,292
3354202850,0.0001209234368749662,2.0,5.0,34,14,405,73,292
3507288989,0.0004888485036711393,16.0,10.0,34,9,405,73,292
3523140868,0.0002816326503508407,8.0,1.0,34,4,405,73,292
4057466874,0.00015370714271859933,3.0,3.0,34,6,405,73,292
4156731420,0.00024300765149019567,8.0,1.0,34,5,405,73,292
4267890571,0.0001209234368749662,2.0,7.0,34,3,405,73,292
4500691180,0.0006517432901218243,21.0,11.0,34,42,405,73,292
5022503754,0.000528758063860121,14.0,12.0,34,19,405,73,292
5735174410,8.559293314615147e-05,1.0,5.0,34,3,405,73,292
5959271996,0.0007681563113084145,25.0,40.0,69,66,244,31,106
6367392282,0.00016392356436644042,4.0,4.0,34,7,405,73,292
6460745253,0.00030668051071064005,8.0,0.0,34,2,405,73,292
6479395980,0.0002795951213141496,9.0,1.0,34,7,405,73,292
6585316279,0.0024791081437648744,81.0,77.0,70,281,424,41,69
7114376428,0.00015215260916641606,3.0,8.0,36,9,334,45,106
7183629035,0.0023639612549334883,70.0,64.0,36,180,334,45,106
7208745049,0.00014806844047477198,3.0,2.0,34,4,405,73,292
7305952132,0.0002403319469671777,7.0,9.0,34,11,405,73,292
7327966469,8.559293314615147e-05,1.0,0.0,34,5,405,73,292
7461464487,8.559293314615147e-05,1.0,0.0,34,16,405,73,292
7528373029,0.00044530722736080166,12.0,5.0,34,17,405,73,292
7739835845,0.0003239871224798454,9.0,6.0,34,12,405,73,292
7790633378,0.000977607333846665,24.0,21.0,34,40,405,73,292
7926640993,0.00014230827192278177,3.0,2.0,34,4,405,73,292
8258316809,8.559293314615147e-05,1.0,1.0,35,2,676,92,183
8357906666,8.559293314615147e-05,1.0,0.0,34,2,405,73,292
8538219988,0.00024146706486043675,7.0,8.0,34,4,405,73,292
8709958036,0.0014860183367587188,25.0,14.0,36,28,334,45,106
9103347504,8.559293314615147e-05,1.0,9.0,34,8,405,73,292
9143557217,0.00026858196111866853,6.0,6.0,36,4,334,45,106
9514337940,0.00033836954279693103,9.0,13.0,34,21,405,73,292
9590115090,0.00037697521047290586,7.0,8.0,36,17,334,45,106
9786922735,0.00016716575232287776,3.0,2.0,34,3,405,73,292
9796073976,0.0001745862945024504,2.0,0.0,36,2,334,45,106
0224213270,5.4835346227487394e-05,0.0,1.0,34,7,405,73,292
0225288584,0.00022072728050799733,6.0,9.0,71,7,424,91,683
1246222985,0.0009229296789317027,31.0,25.0,71,13,424,91,683
2715160578,0.0017250023065458725,59.0,37.0,71,43,424,91,683
4315939137,0.0005080376103150112,16.0,3.0,71,31,424,91,683
5267253785,7.542045821116883e-05,1.0,1.0,71,2,424,91,683
7837680767,0.00019565316206126505,6.0,0.0,71,3,424,91,683
8732740365,0.00023195288628320877,8.0,8.0,71,9,424,91,683
9583161286,0.00016470260770294994,5.0,0.0,71,3,424,91,683
0228595445,5.4835346227487394e-05,0.0,1.0,72,2,944,78,86
